"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.018212341678065,26,658,2.21937769793148,"Protein kinase activity "," http://amigo.geneontology.org/amigo/term/GO:0004672"," phkg1a  pdgfra  camk2g2  jak3  kita  strada  map3k3  abl1  kdr  MARK1  EFEMP1  hipk3b  eif2ak3  cdk2  EPHB3  nrp2a  ryk  MAPKAPK2  dyrk3  SGK1  fer  rps6kb1a  nek1  camk4  ntrk2b  NEK3"
0.018212341678065,10,119,4.71277035404326,"Protein tyrosine kinase activity "," http://amigo.geneontology.org/amigo/term/GO:0004713"," pdgfra  jak3  kita  abl1  kdr  EFEMP1  EPHB3  nrp2a  fer  ntrk2b"
0.018212341678065,7,59,6.65379272020006,"Transmembrane receptor protein tyrosine kinase activity "," http://amigo.geneontology.org/amigo/term/GO:0004714"," pdgfra  kita  kdr  EFEMP1  EPHB3  nrp2a  ntrk2b"
0.018212341678065,30,813,2.0719938625535,"Kinase activity "," http://amigo.geneontology.org/amigo/term/GO:0016301"," phkg1a  pdgfra  camk2g2  jak3  kita  strada  map3k3  abl1  kdr  MARK1  EFEMP1  hipk3b  eif2ak3  cdk2  EPHB3  ckmt2a  pi4kaa  nrp2a  ip6k2a  ryk  MAPKAPK2  dyrk3  SGK1  fer  rps6kb1a  nek1  camk4  DGKD  ntrk2b  NEK3"
0.0236409522587326,51,1714,1.67359878751835,"Cellular protein metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0044267"," prmt3  alg2  meaf6  ext1b  phkg1a  pdgfra  camk2g2  psmb4  rps19  dusp27  arih1  rps28  b3gnt3.4  jak3  kita  si:ch211-203d1.3  pcmtd2a  strada  map3k3  abl1  kdr  MARK1  srd5a3  tmem165  hipk3b  eif2ak3  cdk2  ARPC4-TTLL3  EPHB3  ryk  MAPKAPK2  dyrk3  ing4  SGK1  fer  pja2  rps6kb1a  rps12  nek1  rpsa  anapc4  PPIF  camk4  ntrk2b  NEK3  ilkap  ptprt  ptpn4b  mgat5  FUT9  pigu"
0.0307106255320482,3,8,21.030737704918,"Insulin receptor binding "," http://amigo.geneontology.org/amigo/term/GO:0005158"," grb10b  phip  irs1"
0.0452757155135094,27,749,2.02434908389585,"Phosphotransferase activity, alcohol group as acceptor "," http://amigo.geneontology.org/amigo/term/GO:0016773"," phkg1a  pdgfra  camk2g2  jak3  kita  strada  map3k3  abl1  kdr  MARK1  EFEMP1  hipk3b  eif2ak3  cdk2  EPHB3  nrp2a  ryk  MAPKAPK2  dyrk3  SGK1  fer  rps6kb1a  nek1  camk4  DGKD  ntrk2b  NEK3"
0.0523766642291554,7,80,4.90717213114754,"Transmembrane receptor protein kinase activity "," http://amigo.geneontology.org/amigo/term/GO:0019199"," pdgfra  kita  kdr  EFEMP1  EPHB3  nrp2a  ntrk2b"
0.0586032099449191,52,1849,1.58406425588374,"Catalytic activity, acting on a protein "," http://amigo.geneontology.org/amigo/term/GO:0140096"," prmt3  phkg1a  pdgfra  camk2g2  psmb4  zgc:92590  dusp27  arih1  jak3  kita  si:ch211-203d1.3  pcmtd2a  strada  map3k3  abl1  kdr  MARK1  ADAMTS19  EFEMP1  hipk3b  rhbdl3  eif2ak3  prepl  mmp19  cdk2  ppm1ba  ARPC4-TTLL3  EPHB3  nrp2a  ryk  MAPKAPK2  dyrk3  SGK1  fer  eya4  pja2  rps6kb1a  nek1  PPIF  camk4  kcmf1  ntrk2b  pcsk5a  NEK3  ilkap  ptprt  rhbdd1  ptpn4b  mgat5  fgl2a  pigu"
0.0615804789030686,13,256,2.84791239754098,"Enzyme linked receptor protein signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0007167"," pdgfra  lzts2a  kita  kdr  EFEMP1  gata3  EPHB3  nrp2a  grb10b  fer  phip  ntrk2b  irs1"
0.0693203504477285,2,3,37.3879781420765,"ERBB signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0038127"," EFEMP1  fer"
0.0693203504477285,30,909,1.85292843215137,"Transferase activity, transferring phosphorus-containing groups "," http://amigo.geneontology.org/amigo/term/GO:0016772"," phkg1a  pdgfra  camk2g2  jak3  kita  strada  map3k3  abl1  kdr  MARK1  EFEMP1  hipk3b  eif2ak3  cdk2  EPHB3  ckmt2a  pi4kaa  nrp2a  ip6k2a  ryk  MAPKAPK2  dyrk3  SGK1  fer  rps6kb1a  nek1  camk4  DGKD  ntrk2b  NEK3"
0.0693203504477285,2,3,37.3879781420765,"Epidermal growth factor receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0007173"," EFEMP1  fer"
0.0704006172833891,3,12,14.0204918032787,"Optic nerve development "," http://amigo.geneontology.org/amigo/term/GO:0021554"," tbx5a  tuba1a  six3a"
0.0704006172833891,24,672,2.0059123891427,"Protein phosphorylation "," http://amigo.geneontology.org/amigo/term/GO:0006468"," phkg1a  pdgfra  camk2g2  jak3  kita  strada  map3k3  abl1  kdr  MARK1  hipk3b  eif2ak3  cdk2  EPHB3  ryk  MAPKAPK2  dyrk3  SGK1  fer  rps6kb1a  nek1  camk4  ntrk2b  NEK3"
0.0704006172833891,3,12,14.0204918032787,"Insulin receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0008286"," grb10b  phip  irs1"
0.10261729879313,4,29,7.73544375353307,"Cellular response to organonitrogen compound "," http://amigo.geneontology.org/amigo/term/GO:0071417"," grb10b  slc2a12  phip  irs1"
0.108703508478778,4,30,7.4775956284153,"Cellular response to nitrogen compound "," http://amigo.geneontology.org/amigo/term/GO:1901699"," grb10b  slc2a12  phip  irs1"
0.108703508478778,2,4,28.0409836065574,"Recycling endosome "," http://amigo.geneontology.org/amigo/term/GO:0055037"," rab11a  rab14l"
0.113253679096949,50,1849,1.51983650984051,"Transferase activity "," http://amigo.geneontology.org/amigo/term/GO:0016740"," prmt3  alg2  ext1b  GBE1  phkg1a  pdgfra  camk2g2  cox10  hs3st3b1b  ndst2a  chst3a  ugt5g2  B3GAT1  chata  arih1  jak3  kita  hs2st1b  pcmtd2a  strada  map3k3  abl1  kdr  MARK1  chst14  chsy3  EFEMP1  hipk3b  eif2ak3  cdk2  EPHB3  ckmt2a  pi4kaa  nrp2a  ip6k2a  ryk  MAPKAPK2  dyrk3  SGK1  fer  pja2  rps6kb1a  nek1  camk4  DGKD  kcmf1  ntrk2b  NEK3  mgat5  FUT9"
0.113293248225105,5,51,5.49823207971713,"Energy derivation by oxidation of organic compounds "," http://amigo.geneontology.org/amigo/term/GO:0015980"," GBE1  phkg1a  uqcrb  ogdhl  NDUFA7"
0.11369013777026,3,15,11.2163934426229,"Cranial nerve morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0021602"," lingo2a  tuba1a  six3a"
0.136539450634869,4,33,6.79781420765027,"Carbohydrate biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0016051"," GBE1  phkg1a  chst14  foxo1a"
0.136539450634869,24,723,1.86422051677944,"Phosphorylation "," http://amigo.geneontology.org/amigo/term/GO:0016310"," phkg1a  pdgfra  camk2g2  jak3  kita  strada  map3k3  abl1  kdr  MARK1  hipk3b  eif2ak3  cdk2  EPHB3  ryk  MAPKAPK2  dyrk3  SGK1  fer  rps6kb1a  nek1  camk4  ntrk2b  NEK3"
0.14570507924261,2,5,22.4327868852459,"Intrinsic apoptotic signaling pathway by p53 class mediator "," http://amigo.geneontology.org/amigo/term/GO:0072332"," rps19  topbp1"
0.147090088243629,3,17,9.89681774349084,"Protein N-linked glycosylation "," http://amigo.geneontology.org/amigo/term/GO:0006487"," srd5a3  tmem165  mgat5"
0.179047928165424,7,112,3.50512295081967,"Hexosyltransferase activity "," http://amigo.geneontology.org/amigo/term/GO:0016758"," alg2  ext1b  GBE1  B3GAT1  chsy3  mgat5  FUT9"
0.180767260734811,4,38,5.90336496980155,"Cranial nerve development "," http://amigo.geneontology.org/amigo/term/GO:0021545"," tbx5a  lingo2a  tuba1a  six3a"
0.180767260734811,2,6,18.6939890710383,"Optic nerve morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0021631"," tuba1a  six3a"
0.180767260734811,2,6,18.6939890710383,"Cardiac muscle tissue regeneration "," http://amigo.geneontology.org/amigo/term/GO:0061026"," tbx5a  gata3"
0.180767260734811,2,6,18.6939890710383,"Cardiac muscle cell action potential "," http://amigo.geneontology.org/amigo/term/GO:0086001"," atp1b1a  kcnh6a"
0.180767260734811,2,6,18.6939890710383,"Vascular endothelial growth factor-activated receptor activity "," http://amigo.geneontology.org/amigo/term/GO:0005021"," kdr  nrp2a"
0.190655333227628,47,1792,1.47419041332013,"Cellular macromolecule biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0034645"," mych  alg2  ext1b  GBE1  phkg1a  rfx5  lrrc14b  mterf3  rps19  foxe1  twnk  tlx3b  myca  pou6f2  nr2e3  rps28  b3gnt3.4  nr2f6b  tbx5a  clocka  myt1a  foxd1  asxl1  shox2  camta1a  ablim2  fubp3  srd5a3  tmem165  rfx7a  gata3  six3a  bach1b  fer  tbpl1  rps12  foxp4  slc25a38b  rpsa  lig4  foxo1a  nfil3-5  mgat5  FUT9  ASCL4  pigu  trps1"
0.195352423970049,2,7,16.0234192037471,"Glucan biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0009250"," GBE1  phkg1a"
0.195352423970049,12,285,2.36134598792062,"Hemopoiesis "," http://amigo.geneontology.org/amigo/term/GO:0030097"," sufu  rps19  jak3  topbp1  clocka  slc4a1a  gata3  ing4  fer  slc25a38b  camk4  klf1"
0.195352423970049,2,7,16.0234192037471,"Cellular polysaccharide biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0033692"," GBE1  phkg1a"
0.195352423970049,12,291,2.31265844177793,"Immune system development "," http://amigo.geneontology.org/amigo/term/GO:0002520"," sufu  rps19  jak3  topbp1  clocka  slc4a1a  gata3  ing4  fer  slc25a38b  camk4  klf1"
0.195352423970049,7,121,3.24441132637854,"Macromolecule glycosylation "," http://amigo.geneontology.org/amigo/term/GO:0043413"," alg2  ext1b  b3gnt3.4  srd5a3  tmem165  mgat5  FUT9"
0.195352423970049,12,290,2.32063312605992,"Hematopoietic or lymphoid organ development "," http://amigo.geneontology.org/amigo/term/GO:0048534"," sufu  rps19  jak3  topbp1  clocka  slc4a1a  gata3  ing4  fer  slc25a38b  camk4  klf1"
0.195352423970049,2,7,16.0234192037471,"Glycogen biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0005978"," GBE1  phkg1a"
0.195352423970049,7,122,3.21781779091642,"Glycosylation "," http://amigo.geneontology.org/amigo/term/GO:0070085"," alg2  ext1b  b3gnt3.4  srd5a3  tmem165  mgat5  FUT9"
0.195352423970049,2,7,16.0234192037471,"Small-subunit processome "," http://amigo.geneontology.org/amigo/term/GO:0032040"," utp23  wdr36"
0.195352423970049,7,121,3.24441132637854,"Protein glycosylation "," http://amigo.geneontology.org/amigo/term/GO:0006486"," alg2  ext1b  b3gnt3.4  srd5a3  tmem165  mgat5  FUT9"
0.195352423970049,47,1798,1.4692600106,"Macromolecule biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0009059"," mych  alg2  ext1b  GBE1  phkg1a  rfx5  lrrc14b  mterf3  rps19  foxe1  twnk  tlx3b  myca  pou6f2  nr2e3  rps28  b3gnt3.4  nr2f6b  tbx5a  clocka  myt1a  foxd1  asxl1  shox2  camta1a  ablim2  fubp3  srd5a3  tmem165  rfx7a  gata3  six3a  bach1b  fer  tbpl1  rps12  foxp4  slc25a38b  rpsa  lig4  foxo1a  nfil3-5  mgat5  FUT9  ASCL4  pigu  trps1"
0.197973953753572,4,42,5.34113973458236,"Nerve development "," http://amigo.geneontology.org/amigo/term/GO:0021675"," tbx5a  lingo2a  tuba1a  six3a"
