"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.0346758975409198,34,1292,1.75947323722693,"Adenyl ribonucleotide binding "," http://amigo.geneontology.org/amigo/term/GO:0032559"," ercc3  camk2g2  recql5  top2b  prkcba  tap1  ern2  plk1  DAPK2  VPS4B  yme1l1a  lats1  taok2a  DNAJA4  pak2b  nlk1  mastl  acbd5a  myo3a  cdc42bpaa  mapk3  LYN  ankk1  sik2b  pkn3  grk4  tor3a  myo9aa  pkdcca  SLK  DYNC2H1  spo11  mapkapk2b  myo5b"
0.0347007871639916,34,1295,1.7553877730538,"Adenyl nucleotide binding "," http://amigo.geneontology.org/amigo/term/GO:0030554"," ercc3  camk2g2  recql5  top2b  prkcba  tap1  ern2  plk1  DAPK2  VPS4B  yme1l1a  lats1  taok2a  DNAJA4  pak2b  nlk1  mastl  acbd5a  myo3a  cdc42bpaa  mapk3  LYN  ankk1  sik2b  pkn3  grk4  tor3a  myo9aa  pkdcca  SLK  DYNC2H1  spo11  mapkapk2b  myo5b"
0.0347007871639916,3,14,14.2938718662953,"Neuromuscular junction development "," http://amigo.geneontology.org/amigo/term/GO:0007528"," myo9aa  trip4  dok7"
0.0354991157669657,4,31,8.60706262916704,"Nephron epithelium development "," http://amigo.geneontology.org/amigo/term/GO:0072009"," lmx1bb  irx2a  anln  aldh1a2"
0.0367435510989812,9,172,3.49036406037443,"Determination of left/right symmetry "," http://amigo.geneontology.org/amigo/term/GO:0007368"," ttc39c  megf8  skib  nkd1  tbx20  aldh1a2  gpr161  cenpf  pacrg"
0.0372916469854425,12,283,2.82846934456726,"Cell migration "," http://amigo.geneontology.org/amigo/term/GO:0016477"," kdm6a  slc39a6  fscn1b  megf8  nsmaf  inpp5d  epcam  amotl2a  wdr11  itga5  prox1a  anos1b"
0.0372916469854425,14,364,2.57263442221659,"Neuron development "," http://amigo.geneontology.org/amigo/term/GO:0048666"," top2b  lmx1bb  kctd13  ush2a  irx1a  pnpla6  mapk3  sclt1  htt  myo9aa  trip4  sptan1  prox1a  myo5b"
0.038081465665383,16,450,2.37700616039357,"Neuron differentiation "," http://amigo.geneontology.org/amigo/term/GO:0030182"," top2b  lmx1bb  kctd13  ush2a  id2a  irx1a  pnpla6  mapk3  sclt1  th  htt  myo9aa  trip4  sptan1  prox1a  myo5b"
0.038081465665383,2,4,33.3523676880223,"Cul2-RING ubiquitin ligase complex "," http://amigo.geneontology.org/amigo/term/GO:0031462"," zer1"
0.0415804162530102,19,586,2.16278152243148,"Circulatory system development "," http://amigo.geneontology.org/amigo/term/GO:0072359"," pbx2  ttc39c  angptl2b  lats1  nf1b  pak2b  skib  nkd1  lft2  tbx20  adgra2  sap130a  amotl2a  lrp1aa  nuf2  itga5  cenpf  prox1a  myo5b"
0.0433901101885447,3,16,12.5071378830084,"Glomerular visceral epithelial cell development "," http://amigo.geneontology.org/amigo/term/GO:0072015"," lmx1bb  anln  aldh1a2"
0.0433901101885447,3,16,12.5071378830084,"Glomerular epithelial cell development "," http://amigo.geneontology.org/amigo/term/GO:0072310"," lmx1bb  anln  aldh1a2"
0.0433901101885447,33,1273,1.73327265150352,"ATP binding "," http://amigo.geneontology.org/amigo/term/GO:0005524"," ercc3  camk2g2  recql5  top2b  prkcba  tap1  ern2  plk1  DAPK2  VPS4B  yme1l1a  lats1  taok2a  DNAJA4  pak2b  nlk1  mastl  myo3a  cdc42bpaa  mapk3  LYN  ankk1  sik2b  pkn3  grk4  tor3a  myo9aa  pkdcca  SLK  DYNC2H1  spo11  mapkapk2b  myo5b"
0.0468744293134457,34,1335,1.70267342551465,"Protein modification process "," http://amigo.geneontology.org/amigo/term/GO:0036211"," camk2g2  prkcba  phf1  usp3  ern2  plk1  ptprub  DAPK2  ing5a  pigx  zgc:77752  lats1  taok2a  pak2b  nlk1  mastl  rnf144aa  myo3a  cdc42bpaa  mapk3  LYN  ankk1  sik2b  pkn3  unm_hu7910  cylda  grk4  hdac3  dok7  pkdcca  zgc:153981  si:ch211-223p8.8  SLK  mapkapk2b"
0.0468744293134457,34,1335,1.70267342551465,"Cellular protein modification process "," http://amigo.geneontology.org/amigo/term/GO:0006464"," camk2g2  prkcba  phf1  usp3  ern2  plk1  ptprub  DAPK2  ing5a  pigx  zgc:77752  lats1  taok2a  pak2b  nlk1  mastl  rnf144aa  myo3a  cdc42bpaa  mapk3  LYN  ankk1  sik2b  pkn3  unm_hu7910  cylda  grk4  hdac3  dok7  pkdcca  zgc:153981  si:ch211-223p8.8  SLK  mapkapk2b"
0.0489849943089097,2,5,26.6818941504178,"Neural plate development "," http://amigo.geneontology.org/amigo/term/GO:0001840"," nkd1  htt"
0.0489849943089097,12,302,2.65051928646535,"Morphogenesis of an epithelium "," http://amigo.geneontology.org/amigo/term/GO:0002009"," kdm6a  lmx1bb  lats1  megf8  skib  nkd1  tbx20  aldh1a2  epcam  htt  amotl2a  cenpf"
0.0489849943089097,8,151,3.53402571528713,"Heart morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0003007"," pbx2  lats1  skib  nkd1  lft2  tbx20  cenpf  myo5b"
0.0489849943089097,12,301,2.65932499838051,"Cell motility "," http://amigo.geneontology.org/amigo/term/GO:0048870"," kdm6a  slc39a6  fscn1b  megf8  nsmaf  inpp5d  epcam  amotl2a  wdr11  itga5  prox1a  anos1b"
0.0489849943089097,12,301,2.65932499838051,"Localization of cell "," http://amigo.geneontology.org/amigo/term/GO:0051674"," kdm6a  slc39a6  fscn1b  megf8  nsmaf  inpp5d  epcam  amotl2a  wdr11  itga5  prox1a  anos1b"
0.0489849943089097,2,5,26.6818941504178,"Lens fiber cell development "," http://amigo.geneontology.org/amigo/term/GO:0070307"," mipb  itga5"
0.0489849943089097,2,5,26.6818941504178,"Lens fiber cell morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0070309"," mipb  itga5"
0.0489849943089097,2,5,26.6818941504178,"3-oxoacyl-[acyl-carrier-protein] synthase activity "," http://amigo.geneontology.org/amigo/term/GO:0004315"," si:dkey-61p9.11  oxsm"
0.0489849943089097,2,5,26.6818941504178,"Endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3 -phosphomonoesters "," http://amigo.geneontology.org/amigo/term/GO:0016894"," dnase2  spo11"
0.0489849943089097,2,5,26.6818941504178,"Uridylyltransferase activity "," http://amigo.geneontology.org/amigo/term/GO:0070569"," galt  uap1l1"
0.0490799421694126,22,749,1.96190398164837,"Phosphotransferase activity, alcohol group as acceptor "," http://amigo.geneontology.org/amigo/term/GO:0016773"," camk2g2  prkcba  ern2  plk1  DAPK2  lats1  taok2a  pak2b  nlk1  mastl  myo3a  cdc42bpaa  mapk3  LYN  ankk1  sik2b  pkn3  grk4  adpgk2  pkdcca  SLK  mapkapk2b"
0.0536583073978272,9,192,3.12678447075209,"Specification of symmetry "," http://amigo.geneontology.org/amigo/term/GO:0009799"," ttc39c  megf8  skib  nkd1  tbx20  aldh1a2  gpr161  cenpf  pacrg"
0.0536583073978272,9,192,3.12678447075209,"Determination of bilateral symmetry "," http://amigo.geneontology.org/amigo/term/GO:0009855"," ttc39c  megf8  skib  nkd1  tbx20  aldh1a2  gpr161  cenpf  pacrg"
0.0536583073978272,5,63,5.29402661714639,"Epithelial cell development "," http://amigo.geneontology.org/amigo/term/GO:0002064"," lmx1bb  anln  aldh1a2  mipb  itga5"
0.0536583073978272,8,156,3.42075566030998,"Retina development in camera-type eye "," http://amigo.geneontology.org/amigo/term/GO:0060041"," top2b  pbx2  plk1  lmx1bb  id2a  irx2a  irx1a  slc12a5b"
0.055158142572666,35,1422,1.64528945606875,"Macromolecule modification "," http://amigo.geneontology.org/amigo/term/GO:0043412"," camk2g2  prkcba  phf1  usp3  ern2  plk1  ptprub  DAPK2  ing5a  pigx  zgc:77752  lats1  taok2a  pak2b  nlk1  mastl  rnf144aa  myo3a  cdc42bpaa  mapk3  LYN  ankk1  sik2b  pkn3  unm_hu7910  cylda  grk4  hdac3  dok7  pkdcca  zgc:153981  si:ch211-223p8.8  SLK  tet1  mapkapk2b"
0.055158142572666,4,39,6.84151132061996,"Kidney epithelium development "," http://amigo.geneontology.org/amigo/term/GO:0072073"," lmx1bb  irx2a  anln  aldh1a2"
0.055158142572666,25,909,1.83658412378977,"Transferase activity, transferring phosphorus-containing groups "," http://amigo.geneontology.org/amigo/term/GO:0016772"," camk2g2  prkcba  galt  ern2  plk1  DAPK2  lats1  taok2a  pak2b  nlk1  mastl  myo3a  cdc42bpaa  polr1c  mapk3  LYN  ankk1  sik2b  uap1l1  pkn3  grk4  adpgk2  pkdcca  SLK  mapkapk2b"
0.055158142572666,43,1858,1.55295269148344,"Purine ribonucleotide binding "," http://amigo.geneontology.org/amigo/term/GO:0032555"," ercc3  camk2g2  si:dkey-37o8.1  recql5  top2b  prkcba  tap1  si:dkey-34d22.5  ern2  plk1  DAPK2  VPS4B  yme1l1a  rabl2  arf5  lats1  taok2a  DNAJA4  pak2b  nlk1  megf8  mastl  acbd5a  myo3a  cdc42bpaa  mapk3  LYN  ankk1  sik2b  pkn3  grk4  tor3a  myo9aa  rap1ab  pkdcca  SLK  rab6ba  rab43  DYNC2H1  spo11  mapkapk2b  myo5b  lsg1"
0.0580450955151287,2,6,22.2349117920149,"Neuron maturation "," http://amigo.geneontology.org/amigo/term/GO:0042551"," sclt1  sptan1"
0.0580450955151287,2,6,22.2349117920149,"Neuronal ion channel clustering "," http://amigo.geneontology.org/amigo/term/GO:0045161"," sclt1  sptan1"
0.0580450955151287,2,6,22.2349117920149,"Clustering of voltage-gated sodium channels "," http://amigo.geneontology.org/amigo/term/GO:0045162"," sclt1  sptan1"
0.0580450955151287,3,20,10.0057103064067,"Renal filtration cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0061318"," lmx1bb  anln  aldh1a2"
0.0580450955151287,3,20,10.0057103064067,"Glomerular epithelium development "," http://amigo.geneontology.org/amigo/term/GO:0072010"," lmx1bb  anln  aldh1a2"
0.0580450955151287,3,20,10.0057103064067,"Glomerular visceral epithelial cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0072112"," lmx1bb  anln  aldh1a2"
0.0580450955151287,3,20,10.0057103064067,"Glomerular epithelial cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0072311"," lmx1bb  anln  aldh1a2"
0.0580450955151287,43,1871,1.54209872105909,"Purine nucleotide binding "," http://amigo.geneontology.org/amigo/term/GO:0017076"," ercc3  camk2g2  si:dkey-37o8.1  recql5  top2b  prkcba  tap1  si:dkey-34d22.5  ern2  plk1  DAPK2  VPS4B  yme1l1a  rabl2  arf5  lats1  taok2a  DNAJA4  pak2b  nlk1  megf8  mastl  acbd5a  myo3a  cdc42bpaa  mapk3  LYN  ankk1  sik2b  pkn3  grk4  tor3a  myo9aa  rap1ab  pkdcca  SLK  rab6ba  rab43  DYNC2H1  spo11  mapkapk2b  myo5b  lsg1"
0.0580450955151287,43,1871,1.54209872105909,"Ribonucleotide binding "," http://amigo.geneontology.org/amigo/term/GO:0032553"," ercc3  camk2g2  si:dkey-37o8.1  recql5  top2b  prkcba  tap1  si:dkey-34d22.5  ern2  plk1  DAPK2  VPS4B  yme1l1a  rabl2  arf5  lats1  taok2a  DNAJA4  pak2b  nlk1  megf8  mastl  acbd5a  myo3a  cdc42bpaa  mapk3  LYN  ankk1  sik2b  pkn3  grk4  tor3a  myo9aa  rap1ab  pkdcca  SLK  rab6ba  rab43  DYNC2H1  spo11  mapkapk2b  myo5b  lsg1"
0.0580450955151287,44,1928,1.53104243951276,"Carbohydrate derivative binding "," http://amigo.geneontology.org/amigo/term/GO:0097367"," ercc3  camk2g2  si:dkey-37o8.1  recql5  top2b  prkcba  tap1  si:dkey-34d22.5  ern2  plk1  DAPK2  VPS4B  yme1l1a  rabl2  arf5  lats1  taok2a  DNAJA4  pak2b  nlk1  megf8  mastl  acbd5a  myo3a  cdc42bpaa  mapk3  LYN  ankk1  sik2b  pkn3  grk4  tor3a  myo9aa  rap1ab  lrpap1  pkdcca  SLK  rab6ba  rab43  DYNC2H1  spo11  mapkapk2b  myo5b  lsg1"
0.0591129836641807,5,67,4.97796532657049,"Fin development "," http://amigo.geneontology.org/amigo/term/GO:0033333"," kcnk5b  irx1a  sall1a  aldh1a2  and2"
0.0616810344858852,42,1830,1.54018630335012,"Purine ribonucleoside triphosphate binding "," http://amigo.geneontology.org/amigo/term/GO:0035639"," ercc3  camk2g2  si:dkey-37o8.1  recql5  top2b  prkcba  tap1  si:dkey-34d22.5  ern2  plk1  DAPK2  VPS4B  yme1l1a  rabl2  arf5  lats1  taok2a  DNAJA4  pak2b  nlk1  megf8  mastl  myo3a  cdc42bpaa  mapk3  LYN  ankk1  sik2b  pkn3  grk4  tor3a  myo9aa  rap1ab  pkdcca  SLK  rab6ba  rab43  DYNC2H1  spo11  mapkapk2b  myo5b  lsg1"
0.0620046885615162,9,202,2.97199316031882,"Regionalization "," http://amigo.geneontology.org/amigo/term/GO:0003002"," lmx1bb  lats1  pnpla6  skib  nkd1  lft2  aldh1a2  ccdc80  itga5"
0.0620409807100006,3,21,9.52924791086351,"Negative regulation of cell migration "," http://amigo.geneontology.org/amigo/term/GO:0030336"," inpp5d  prox1a  anos1b"
