"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.00103761862294443,35,1287,2.20355715637817,"RNA biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0032774"," snapc5  skia  foxp2  pax8  tfec  MED13L  atxn1a  meis2a  gtf2h5  thrb  EPC1  arnt  meox2b  nkx2.1  NKX2-8  pax9  TEAD4  phox2a  pparaa  pax6b  polr1c  ldb1a  mef2ab  gfi1ab  rfx7a  MAX  BPTF  NR2F1  nkx2.5  smad6b  polr3a  her6  junbb  smarca4a  mier1a"
0.00103761862294443,44,1792,1.99087762258903,"Cellular macromolecule biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0034645"," snapc5  skia  foxp2  pax8  tfec  MED13L  atxn1a  meis2a  gtf2h5  thrb  fut8b  EPC1  arnt  meox2b  nkx2.1  NKX2-8  pax9  TEAD4  phox2a  farsb  mrps35  yars2  pparaa  pax6b  chchd1  polr1c  ldb1a  mef2ab  gfi1ab  rfx7a  MAX  BPTF  NR2F1  nkx2.5  rars1  smad6b  rpl4  polr3a  her6  qars1  slc25a38a  junbb  smarca4a  mier1a"
0.00103761862294443,35,1283,2.21043789691331,"Nucleic acid-templated transcription "," http://amigo.geneontology.org/amigo/term/GO:0097659"," snapc5  skia  foxp2  pax8  tfec  MED13L  atxn1a  meis2a  gtf2h5  thrb  EPC1  arnt  meox2b  nkx2.1  NKX2-8  pax9  TEAD4  phox2a  pparaa  pax6b  polr1c  ldb1a  mef2ab  gfi1ab  rfx7a  MAX  BPTF  NR2F1  nkx2.5  smad6b  polr3a  her6  junbb  smarca4a  mier1a"
0.00103761862294443,35,1283,2.21043789691331,"Transcription, DNA-templated "," http://amigo.geneontology.org/amigo/term/GO:0006351"," snapc5  skia  foxp2  pax8  tfec  MED13L  atxn1a  meis2a  gtf2h5  thrb  EPC1  arnt  meox2b  nkx2.1  NKX2-8  pax9  TEAD4  phox2a  pparaa  pax6b  polr1c  ldb1a  mef2ab  gfi1ab  rfx7a  MAX  BPTF  NR2F1  nkx2.5  smad6b  polr3a  her6  junbb  smarca4a  mier1a"
0.00103761862294443,44,1798,1.98421916900178,"Macromolecule biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0009059"," snapc5  skia  foxp2  pax8  tfec  MED13L  atxn1a  meis2a  gtf2h5  thrb  fut8b  EPC1  arnt  meox2b  nkx2.1  NKX2-8  pax9  TEAD4  phox2a  farsb  mrps35  yars2  pparaa  pax6b  chchd1  polr1c  ldb1a  mef2ab  gfi1ab  rfx7a  MAX  BPTF  NR2F1  nkx2.5  rars1  smad6b  rpl4  polr3a  her6  qars1  slc25a38a  junbb  smarca4a  mier1a"
0.00117596613368901,7,63,8.98911411411411,"Cardiac muscle tissue development "," http://amigo.geneontology.org/amigo/term/GO:0048738"," synpo2la  cmlc1  nkx2.5  si:ch211-263k4.2  sgcd  opa1  smarca4a"
0.00120211584038668,33,1193,2.23973732541266,"Regulation of RNA metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0051252"," foxp2  pax8  tfec  MED13L  atxn1a  meis2a  thrb  EPC1  arnt  meox2b  nkx2.1  NKX2-8  pax9  TEAD4  phox2a  pparaa  pax6b  ldb1a  mef2ab  gfi1ab  rfx7a  MAX  rbfox1  BPTF  NR2F1  fam172a  nkx2.5  smad6b  wtap  her6  junbb  smarca4a  mier1a"
0.00121842639892223,35,1307,2.16812476718679,"Regulation of gene expression "," http://amigo.geneontology.org/amigo/term/GO:0010468"," foxp2  pax8  tfec  MED13L  atxn1a  meis2a  thrb  EPC1  arnt  meox2b  nkx2.1  NKX2-8  pax9  CIART  TEAD4  phox2a  pparaa  pax6b  ldb1a  mef2ab  gfi1ab  rfx7a  mast2  MAX  rbfox1  BPTF  NR2F1  fam172a  nkx2.5  smad6b  wtap  her6  junbb  smarca4a  mier1a"
0.00127160761338975,37,1425,2.10208918539326,"Regulation of macromolecule metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0060255"," foxp2  pax8  tfec  MED13L  atxn1a  meis2a  thrb  recql5  EPC1  arnt  meox2b  nkx2.1  NKX2-8  pax9  CIART  TEAD4  phox2a  pparaa  pax6b  ldb1a  mef2ab  gfi1ab  rfx7a  mast2  MAX  rbfox1  BPTF  NR2F1  fam172a  slf1  nkx2.5  smad6b  wtap  her6  junbb  smarca4a  mier1a"
0.00158518345513981,38,1499,2.05088527486793,"Animal organ development "," http://amigo.geneontology.org/amigo/term/GO:0048513"," synpo2la  skia  pax8  cmlc1  CDIN1  meis2a  myct1a  akap12b  nrp2b  kif5ba  fntb  nkx2.1  pax9  prpf3  chrna1  ush2a  phox2a  pax6b  polr1c  myh9b  gfi1ab  nkd1  smyd3  rbfox1  pcdh17  mettl22  nkx2.5  si:ch211-263k4.2  sgcd  znhit3  ctnna2  her6  nav3  opa1  wnt5b  slc25a38a  smarca4a  bloc1s2"
0.00172988936925277,35,1339,2.11627126004929,"Regulation of nitrogen compound metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0051171"," foxp2  pax8  tfec  MED13L  atxn1a  meis2a  thrb  recql5  EPC1  arnt  meox2b  nkx2.1  NKX2-8  pax9  TEAD4  phox2a  pparaa  pax6b  ldb1a  mef2ab  gfi1ab  rfx7a  MAX  rbfox1  BPTF  NR2F1  fam172a  slf1  nkx2.5  smad6b  wtap  her6  junbb  smarca4a  mier1a"
0.00217323449240377,35,1357,2.08817916367695,"Regulation of primary metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0080090"," foxp2  pax8  tfec  MED13L  atxn1a  meis2a  thrb  recql5  EPC1  arnt  meox2b  nkx2.1  NKX2-8  pax9  TEAD4  phox2a  pparaa  pax6b  ldb1a  mef2ab  gfi1ab  rfx7a  MAX  rbfox1  BPTF  NR2F1  fam172a  slf1  nkx2.5  smad6b  wtap  her6  junbb  smarca4a  mier1a"
0.00245945993399056,9,131,5.55815452857438,"Striated muscle tissue development "," http://amigo.geneontology.org/amigo/term/GO:0014706"," synpo2la  cmlc1  kif5ba  chrna1  nkx2.5  si:ch211-263k4.2  sgcd  opa1  smarca4a"
0.00254918914080714,37,1491,2.00897651006711,"Regulation of metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0019222"," foxp2  pax8  tfec  MED13L  atxn1a  meis2a  thrb  recql5  EPC1  arnt  meox2b  nkx2.1  NKX2-8  pax9  CIART  TEAD4  phox2a  pparaa  pax6b  ldb1a  mef2ab  gfi1ab  rfx7a  mast2  MAX  rbfox1  BPTF  NR2F1  fam172a  slf1  nkx2.5  smad6b  wtap  her6  junbb  smarca4a  mier1a"
0.00254918914080714,9,133,5.47457325746799,"Muscle tissue development "," http://amigo.geneontology.org/amigo/term/GO:0060537"," synpo2la  cmlc1  kif5ba  chrna1  nkx2.5  si:ch211-263k4.2  sgcd  opa1  smarca4a"
0.00317051970216921,35,1394,2.03271424691023,"Regulation of cellular metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0031323"," foxp2  pax8  tfec  MED13L  atxn1a  meis2a  thrb  recql5  EPC1  arnt  meox2b  nkx2.1  NKX2-8  pax9  TEAD4  phox2a  pparaa  pax6b  ldb1a  mef2ab  gfi1ab  rfx7a  MAX  rbfox1  BPTF  NR2F1  fam172a  slf1  nkx2.5  smad6b  wtap  her6  junbb  smarca4a  mier1a"
0.00413543195287815,31,1189,2.109304321142,"Anatomical structure morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0009653"," thbs1b  skia  pax8  cmlc1  meis2a  akap12b  nptnb  nrp2b  kif5ba  mylipa  pax9  chrna1  ush2a  pax6b  polr1c  myh9b  tgfbr3  nkd1  smyd3  pcdh17  nkx2.5  si:ch211-263k4.2  sgcd  ctnna2  her6  nav3  opa1  wnt5b  smarca4a  ROBO1  espn"
0.00413543195287815,7,83,6.82306252035168,"Heart contraction "," http://amigo.geneontology.org/amigo/term/GO:0060047"," skia  cmlc1  hcn4  rbfox1  nkx2.5  si:ch211-263k4.2  sgcd"
0.00427667652227243,4,20,16.1804054054054,"Organ growth "," http://amigo.geneontology.org/amigo/term/GO:0035265"," chrna1  nkx2.5  si:ch211-263k4.2  smarca4a"
0.00427667652227243,7,86,6.5850487115022,"Heart process "," http://amigo.geneontology.org/amigo/term/GO:0003015"," skia  cmlc1  hcn4  rbfox1  nkx2.5  si:ch211-263k4.2  sgcd"
0.00427667652227243,30,1149,2.1141644693474,"Regulation of nucleic acid-templated transcription "," http://amigo.geneontology.org/amigo/term/GO:1903506"," foxp2  pax8  tfec  MED13L  atxn1a  meis2a  thrb  EPC1  arnt  meox2b  nkx2.1  NKX2-8  pax9  TEAD4  phox2a  pparaa  pax6b  ldb1a  mef2ab  gfi1ab  rfx7a  MAX  BPTF  NR2F1  nkx2.5  smad6b  her6  junbb  smarca4a  mier1a"
0.00427667652227243,30,1150,2.11232446545762,"Regulation of RNA biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:2001141"," foxp2  pax8  tfec  MED13L  atxn1a  meis2a  thrb  EPC1  arnt  meox2b  nkx2.1  NKX2-8  pax9  TEAD4  phox2a  pparaa  pax6b  ldb1a  mef2ab  gfi1ab  rfx7a  MAX  BPTF  NR2F1  nkx2.5  smad6b  her6  junbb  smarca4a  mier1a"
0.00427667652227243,3,8,30.3382601351351,"Alternative mRNA splicing, via spliceosome "," http://amigo.geneontology.org/amigo/term/GO:0000380"," rbfox1  fam172a  wtap"
0.00427667652227243,3,8,30.3382601351351,"Regulation of alternative mRNA splicing, via spliceosome "," http://amigo.geneontology.org/amigo/term/GO:0000381"," rbfox1  fam172a  wtap"
0.00427667652227243,30,1149,2.1141644693474,"Regulation of transcription, DNA-templated "," http://amigo.geneontology.org/amigo/term/GO:0006355"," foxp2  pax8  tfec  MED13L  atxn1a  meis2a  thrb  EPC1  arnt  meox2b  nkx2.1  NKX2-8  pax9  TEAD4  phox2a  pparaa  pax6b  ldb1a  mef2ab  gfi1ab  rfx7a  MAX  BPTF  NR2F1  nkx2.5  smad6b  her6  junbb  smarca4a  mier1a"
0.00601272823718123,3,9,26.9673423423423,"Regulation of mRNA splicing, via spliceosome "," http://amigo.geneontology.org/amigo/term/GO:0048024"," rbfox1  fam172a  wtap"
0.00601272823718123,3,9,26.9673423423423,"Cardiac conduction "," http://amigo.geneontology.org/amigo/term/GO:0061337"," skia  nkx2.5  si:ch211-263k4.2"
0.00828708194461687,3,10,24.2706081081081,"Cardiac muscle cell proliferation "," http://amigo.geneontology.org/amigo/term/GO:0060038"," nkx2.5  si:ch211-263k4.2  smarca4a"
0.00861571723065527,10,203,3.98532152842498,"Muscle structure development "," http://amigo.geneontology.org/amigo/term/GO:0061061"," synpo2la  cmlc1  akap12b  kif5ba  chrna1  smyd3  nkx2.5  sgcd  opa1  wnt5b"
0.00861571723065527,30,1207,2.01248823450316,"Regulation of cellular macromolecule biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:2000112"," foxp2  pax8  tfec  MED13L  atxn1a  meis2a  thrb  EPC1  arnt  meox2b  nkx2.1  NKX2-8  pax9  TEAD4  phox2a  pparaa  pax6b  ldb1a  mef2ab  gfi1ab  rfx7a  MAX  BPTF  NR2F1  nkx2.5  smad6b  her6  junbb  smarca4a  mier1a"
0.00870889188012646,30,1210,2.00749446717189,"Regulation of macromolecule biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0010556"," foxp2  pax8  tfec  MED13L  atxn1a  meis2a  thrb  EPC1  arnt  meox2b  nkx2.1  NKX2-8  pax9  TEAD4  phox2a  pparaa  pax6b  ldb1a  mef2ab  gfi1ab  rfx7a  MAX  BPTF  NR2F1  nkx2.5  smad6b  her6  junbb  smarca4a  mier1a"
0.00953427705843485,3,11,22.0641891891892,"Striated muscle cell proliferation "," http://amigo.geneontology.org/amigo/term/GO:0014855"," nkx2.5  si:ch211-263k4.2  smarca4a"
0.00953427705843485,30,1220,1.99102609582511,"Regulation of cellular biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0031326"," foxp2  pax8  tfec  MED13L  atxn1a  meis2a  thrb  EPC1  arnt  meox2b  nkx2.1  NKX2-8  pax9  TEAD4  phox2a  pparaa  pax6b  ldb1a  mef2ab  gfi1ab  rfx7a  MAX  BPTF  NR2F1  nkx2.5  smad6b  her6  junbb  smarca4a  mier1a"
0.00953427705843485,8,135,4.79419419419419,"Skeletal system morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0048705"," meis2a  kif5ba  chrna1  polr1c  nkx2.5  si:ch211-263k4.2  wnt5b  smarca4a"
0.00953427705843485,3,11,22.0641891891892,"Regulation of mRNA processing "," http://amigo.geneontology.org/amigo/term/GO:0050684"," rbfox1  fam172a  wtap"
0.00968800427795283,30,1226,1.98127413127413,"Regulation of biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0009889"," foxp2  pax8  tfec  MED13L  atxn1a  meis2a  thrb  EPC1  arnt  meox2b  nkx2.1  NKX2-8  pax9  TEAD4  phox2a  pparaa  pax6b  ldb1a  mef2ab  gfi1ab  rfx7a  MAX  BPTF  NR2F1  nkx2.5  smad6b  her6  junbb  smarca4a  mier1a"
0.0100039299668718,4,28,11.9854854854855,"G protein-coupled chemoattractant receptor activity "," http://amigo.geneontology.org/amigo/term/GO:0001637"," ccr6a"
0.0100039299668718,4,28,11.9854854854855,"Chemokine receptor activity "," http://amigo.geneontology.org/amigo/term/GO:0004950"," ccr6a"
0.0113366243549769,3,12,20.2255067567568,"Cardiac muscle tissue growth "," http://amigo.geneontology.org/amigo/term/GO:0055017"," nkx2.5  si:ch211-263k4.2  smarca4a"
0.0113366243549769,3,12,20.2255067567568,"Heart growth "," http://amigo.geneontology.org/amigo/term/GO:0060419"," nkx2.5  si:ch211-263k4.2  smarca4a"
0.0121227187300572,6,78,6.22323284823285,"Embryonic viscerocranium morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0048703"," meis2a  polr1c  nkx2.5  si:ch211-263k4.2  wnt5b  smarca4a"
0.0136967833903825,9,184,3.97878821444395,"Chemotaxis "," http://amigo.geneontology.org/amigo/term/GO:0006935"," nptnb  nrp2b  chrna1  pcdh17  ccr6a  ROBO1"
0.0137764836000037,3,13,18.6696985446985,"Muscle cell proliferation "," http://amigo.geneontology.org/amigo/term/GO:0033002"," nkx2.5  si:ch211-263k4.2  smarca4a"
0.0159403902368108,11,270,3.29600850850851,"Transcription by RNA polymerase II "," http://amigo.geneontology.org/amigo/term/GO:0006366"," snapc5  MED13L  gtf2h5  EPC1  meox2b  pax6b  ldb1a  mef2ab  BPTF  nkx2.5  junbb"
0.0193573672868612,8,156,4.17558849171752,"NcRNA metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0034660"," ints8  trmt6  farsb  yars2  elp4  nol11  rars1  qars1"
0.0200681768551979,9,196,3.73393970893971,"Taxis "," http://amigo.geneontology.org/amigo/term/GO:0042330"," nptnb  nrp2b  chrna1  pcdh17  ccr6a  ROBO1"
0.0207993178782287,4,34,9.51788553259142,"Methyltransferase complex "," http://amigo.geneontology.org/amigo/term/GO:0034708"," trmt6  max  MAX  phf20b"
0.0211132538038096,22,841,2.11886261261261,"Nervous system development "," http://amigo.geneontology.org/amigo/term/GO:0007399"," pax8  nptnb  nrp2b  cxcr5  nkx2.1  chrna1  ush2a  phox2a  pax6b  myh9b  plppr1  gfi1ab  rbfox1  pcdh17  znhit3  ctnna2  her6  nav3  wnt5b  smarca4a  ROBO1  pcsk9"
0.0220780910996961,3,16,15.1691300675676,"Multicellular organismal signaling "," http://amigo.geneontology.org/amigo/term/GO:0035637"," skia  nkx2.5  si:ch211-263k4.2"
0.0220780910996961,2,4,40.4510135135135,"Receptor clustering "," http://amigo.geneontology.org/amigo/term/GO:0043113"," gphnb  chrna1"
0.0220780910996961,3,16,15.1691300675676,"Photoreceptor cell maintenance "," http://amigo.geneontology.org/amigo/term/GO:0045494"," napbb  nxnl1"
0.0220780910996961,3,16,15.1691300675676,"MLL1/2 complex "," http://amigo.geneontology.org/amigo/term/GO:0044665"," max  MAX  phf20b"
0.0220780910996961,3,16,15.1691300675676,"MLL1 complex "," http://amigo.geneontology.org/amigo/term/GO:0071339"," max  MAX  phf20b"
0.0228693947052911,6,92,5.27621915393655,"Transcription regulator complex "," http://amigo.geneontology.org/amigo/term/GO:0005667"," gtf2h5  arnt  max  MAX  smad6b  mier1a"
0.0228693947052911,4,37,8.98911411411411,"TRNA aminoacylation for protein translation "," http://amigo.geneontology.org/amigo/term/GO:0006418"," farsb  yars2  rars1  qars1"
0.024478060210135,4,38,8.74616508400292,"Amino acid activation "," http://amigo.geneontology.org/amigo/term/GO:0043038"," farsb  yars2  rars1  qars1"
0.024478060210135,4,38,8.74616508400292,"TRNA aminoacylation "," http://amigo.geneontology.org/amigo/term/GO:0043039"," farsb  yars2  rars1  qars1"
0.0258371807115946,6,96,5.10960170697013,"TRNA metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006399"," trmt6  farsb  yars2  elp4  rars1  qars1"
0.0259331722599496,4,39,8.51600284495021,"Aminoacyl-tRNA ligase activity "," http://amigo.geneontology.org/amigo/term/GO:0004812"," farsb  yars2  rars1  qars1"
0.0259331722599496,4,39,8.51600284495021,"Ligase activity, forming carbon-oxygen bonds "," http://amigo.geneontology.org/amigo/term/GO:0016875"," farsb  yars2  rars1  qars1"
0.0313253050157502,2,5,32.3608108108108,"Ventricular cardiac muscle cell development "," http://amigo.geneontology.org/amigo/term/GO:0055015"," cmlc1  opa1"
0.0320776490480671,3,19,12.7740042674253,"Retina homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0001895"," napbb  nxnl1"
0.0320776490480671,3,19,12.7740042674253,"Regulation of RNA splicing "," http://amigo.geneontology.org/amigo/term/GO:0043484"," rbfox1  fam172a  wtap"
0.0323755661728456,5,69,5.86246572659616,"RNA splicing, via transesterification reactions "," http://amigo.geneontology.org/amigo/term/GO:0000375"," prpf3  rbfox1  prpf6  fam172a  wtap"
0.0323755661728456,5,69,5.86246572659616,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile "," http://amigo.geneontology.org/amigo/term/GO:0000377"," prpf3  rbfox1  prpf6  fam172a  wtap"
0.0323755661728456,5,69,5.86246572659616,"MRNA splicing, via spliceosome "," http://amigo.geneontology.org/amigo/term/GO:0000398"," prpf3  rbfox1  prpf6  fam172a  wtap"
0.0343930843599445,4,42,7.70495495495496,"Tissue homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0001894"," napbb  nxnl1  sulf2b"
0.0399481524326583,3,21,11.5574324324324,"Bone morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0060349"," kif5ba  chrna1  wnt5b"
0.0399481524326583,9,226,3.22176213824444,"Skeletal system development "," http://amigo.geneontology.org/amigo/term/GO:0001501"," skia  meis2a  kif5ba  chrna1  polr1c  nkx2.5  si:ch211-263k4.2  wnt5b  smarca4a"
0.0408508559103674,2,6,26.9673423423423,"Mitochondrial translation "," http://amigo.geneontology.org/amigo/term/GO:0032543"," mrps35  chchd1"
0.0408508559103674,2,6,26.9673423423423,"Ventricular cardiac muscle cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0055012"," cmlc1  opa1"
0.0421937706332089,7,146,3.878864309515,"Blood circulation "," http://amigo.geneontology.org/amigo/term/GO:0008015"," skia  cmlc1  hcn4  rbfox1  nkx2.5  si:ch211-263k4.2  sgcd"
0.0436863659326462,9,231,3.15202702702703,"Regulation of transcription by RNA polymerase II "," http://amigo.geneontology.org/amigo/term/GO:0006357"," MED13L  EPC1  meox2b  pax6b  ldb1a  mef2ab  BPTF  nkx2.5  junbb"
0.0461727677882625,7,149,3.80076637039724,"Circulatory system process "," http://amigo.geneontology.org/amigo/term/GO:0003013"," skia  cmlc1  hcn4  rbfox1  nkx2.5  si:ch211-263k4.2  sgcd"
0.0484115469366124,16,586,2.20892906558436,"Circulatory system development "," http://amigo.geneontology.org/amigo/term/GO:0072359"," thbs1b  synpo2la  skia  cmlc1  nrp2b  fntb  tgfbr3  nkd1  smyd3  nkx2.5  si:ch211-263k4.2  sgcd  opa1  wnt5b  junbb  smarca4a"
0.0494951813522287,11,330,2.69673423423423,"Heart development "," http://amigo.geneontology.org/amigo/term/GO:0007507"," synpo2la  skia  cmlc1  fntb  nkd1  smyd3  nkx2.5  si:ch211-263k4.2  sgcd  opa1  smarca4a"
0.049940926194527,4,48,6.74183558558559,"Multicellular organismal homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0048871"," napbb  nxnl1  sulf2b"
0.0520127909935363,25,1114,1.8172063573007,"Cellular developmental process "," http://amigo.geneontology.org/amigo/term/GO:0048869"," cmlc1  CDIN1  akap12b  nptnb  nrp2b  cxcr5  kif5ba  chrna1  ush2a  phox2a  pax6b  pcdh17  mettl22  nkx2.5  si:ch211-263k4.2  her6  nav3  opa1  wnt5b  slc25a38a  smarca4a  ROBO1  espn  pcsk9  bloc1s2"
0.0570826747682119,10,290,2.78972506989748,"Homeostatic process "," http://amigo.geneontology.org/amigo/term/GO:0042592"," CDIN1  napbb  txn2  slc9a5  nxnl1  sulf2b  wnt5b  slc25a38a  ldlra"
0.0570826747682119,26,1185,1.77656478268809,"DNA binding "," http://amigo.geneontology.org/amigo/term/GO:0003677"," foxp2  pax8  meis2a  si:dkey-211g8.4  edf1  thrb  setdb1b  arnt  meox2b  cers2b  nkx2.1  NKX2-8  pax9  CIART  phox2a  pparaa  pax6b  polr1c  mef2ab  rfx7a  NR2F1  aire  nkx2.5  polr3a  her6  junbb"
0.0594406515067992,15,550,2.21043789691331,"Response to chemical "," http://amigo.geneontology.org/amigo/term/GO:0042221"," foxp2  nptnb  nrp2b  arnt  cers2b  chrna1  agxtb  pcdh17  ccr6a  smad6b  ROBO1  ldlra"
0.0594406515067992,5,83,4.87361608596548,"Macromolecule methylation "," http://amigo.geneontology.org/amigo/term/GO:0043414"," trmt6  setdb1b  gfi1ab  mettl22  wtap"
0.0594406515067992,8,201,3.21998117520506,"Developmental growth "," http://amigo.geneontology.org/amigo/term/GO:0048589"," akap12b  chrna1  pcdh17  nkx2.5  si:ch211-263k4.2  wnt5b  junbb  smarca4a"
0.0618807156993803,4,53,6.22323284823285,"Cytokine receptor activity "," http://amigo.geneontology.org/amigo/term/GO:0004896"," ccr6a"
0.0620498997260458,3,26,9.33484927234927,"Actin filament bundle organization "," http://amigo.geneontology.org/amigo/term/GO:0061572"," myh9b  fhod1  espn"
