"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.134189264163426,6,98,4.80702576112412,"Cartilage development "," http://amigo.geneontology.org/amigo/term/GO:0051216"," irx5a  skia  polr1c  nsd2  wnt5b  rerea"
0.134189264163426,2,5,31.4059016393443,"Proton-transporting ATP synthase complex, catalytic core F(1) "," http://amigo.geneontology.org/amigo/term/GO:0045261"," atp5f1c  atp5fa1"
0.139781569439217,12,347,2.71520763452544,"Regulation of developmental process "," http://amigo.geneontology.org/amigo/term/GO:0050793"," irx5a  dusp4  lmna  PALMD  gata3  taf3  slit3  meis1b  cdh4  hwa  wnt5b  fgf10a"
0.140010969751963,6,107,4.40269649149686,"Positive regulation of biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0009891"," DDAH1  tnksa  meox2b  mef2d  eif5a  rybpb"
0.140010969751963,6,107,4.40269649149686,"Positive regulation of cellular biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0031328"," DDAH1  tnksa  meox2b  mef2d  eif5a  rybpb"
0.140010969751963,6,104,4.5296973518285,"Connective tissue development "," http://amigo.geneontology.org/amigo/term/GO:0061448"," irx5a  skia  polr1c  nsd2  wnt5b  rerea"
0.140010969751963,8,182,3.45119798234552,"Cellular response to endogenous stimulus "," http://amigo.geneontology.org/amigo/term/GO:0071495"," dusp4  gata3  fgfr3  skor1b  SMAD3  smad6b  fgf10a  rerea"
0.140010969751963,2,6,26.1715846994536,"Proton channel activity "," http://amigo.geneontology.org/amigo/term/GO:0015252"," atp5f1c  atp5fa1"
0.140010969751963,2,6,26.1715846994536,"Proton-transporting ATP synthase activity, rotational mechanism "," http://amigo.geneontology.org/amigo/term/GO:0046933"," atp5f1c  atp5fa1"
0.140010969751963,4,45,6.97908925318761,"Unfolded protein binding "," http://amigo.geneontology.org/amigo/term/GO:0051082"," cct2  hsp90ab1  hsp90b1  zgc:122979"
0.140010969751963,9,226,3.12669374727985,"Skeletal system development "," http://amigo.geneontology.org/amigo/term/GO:0001501"," irx5a  skia  polr1c  gata3  meis1b  uts2r3  nsd2  wnt5b  rerea"
0.140010969751963,18,670,2.11250459457473,"Cell surface receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0007166"," dusp4  scube3  plxna2  tnksa  mylipa  gata3  tmem88b  ntrk3a  fgfr3  PLXNA1  skor1b  SMAD3  smad6b  hwa  wnt5b  fybb  fgf10a  rerea"
0.152390322352504,6,110,4.28262295081967,"Regulation of hydrolase activity "," http://amigo.geneontology.org/amigo/term/GO:0051336"," sbf2  ppp6r2a  sbf1  si:dkey-191g9.5  bcl2a"
