"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.0249905164403069,35,1471,1.87682499731289,"Heterocycle biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0018130"," ebf2  tfec  meis2a  rel  npr1a  ascl1a  UNCX  vgll4l  cipcb  th2  tbx5a  lmx1bb  lin9  si:dkey-206f10.1  creb3l2  fubp3  MAF  creb5b  jazf1b  hoxa13b  hoxa11b  gata3  atp5f1c  ppox  fli1b  etv2  tfb2m  irf8  lin52  vsx2  nfil3  prkcbp1l  NR2F1  foxd5  rerea"
0.0249905164403069,35,1462,1.88839446647441,"Aromatic compound biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0019438"," ebf2  tfec  meis2a  rel  npr1a  ascl1a  UNCX  vgll4l  cipcb  th2  tbx5a  lmx1bb  lin9  si:dkey-206f10.1  creb3l2  fubp3  MAF  creb5b  jazf1b  hoxa13b  hoxa11b  gata3  atp5f1c  ppox  fli1b  etv2  tfb2m  irf8  lin52  vsx2  nfil3  prkcbp1l  NR2F1  foxd5  rerea"
0.0249905164403069,14,364,3.02973178137652,"Tube morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0035239"," rbm24b  tbx5a  lmx1bb  angptl2b  atp1a2a  dlk2  gata3  myo6a  fli1b  etv2  syk  myo5b  wnk1b  wnt5b"
0.0249905164403069,10,201,3.91905603561142,"Developmental growth "," http://amigo.geneontology.org/amigo/term/GO:0048589"," npr1a  ascl1a  akap12b  tbx5a  robo2  gata3  DPYSL2  slit3  myo5b  wnt5b"
0.0249905164403069,19,586,2.55407423208191,"Circulatory system development "," http://amigo.geneontology.org/amigo/term/GO:0072359"," rbm24b  npr1a  tbx5a  mixl1  angptl2b  atp1a2a  dlk2  nup37  coa6  robo1  kdm6ba  myo6a  fli1b  etv2  smyd3  syk  myo5b  wnk1b  wnt5b"
0.0249905164403069,23,802,2.25907681454259,"Transcription regulator activity "," http://amigo.geneontology.org/amigo/term/GO:0140110"," ebf2  rel  ascl1a  UNCX  tbx5a  lmx1bb  mixl1  ncoa4  creb3l2  MAF  creb5b  jazf1b  hoxa13b  hoxa11b  gata3  fli1b  etv2  tfb2m  irf8  vsx2  nfil3  NR2F1  foxd5"
0.0256964539236377,10,203,3.880444646098,"Muscle structure development "," http://amigo.geneontology.org/amigo/term/GO:0061061"," scube3  rbm24b  akap12b  tbx5a  atp1a2a  taf3  smyd3  myo5b  pgm5  wnt5b"
0.026527571351565,34,1425,1.88081663956239,"Regulation of macromolecule metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0060255"," ebf2  prkar1b  prnpb  tfec  meis2a  rel  recql5  ascl1a  UNCX  vgll4l  cipcb  tbx5a  lmx1bb  parpbp  creb3l2  fubp3  MAF  creb5b  jazf1b  hoxa13b  hoxa11b  gata3  fli1b  etv2  tfb2m  irf8  vsx2  nfil3  prkcbp1l  NR2F1  fam172a  slf1  foxd5  rerea"
0.0269016831594683,35,1491,1.85037310137761,"Regulation of metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0019222"," ebf2  prkar1b  prnpb  tfec  meis2a  rel  recql5  ascl1a  UNCX  vgll4l  cipcb  tbx5a  lmx1bb  parpbp  creb3l2  fubp3  MAF  creb5b  jazf1b  hoxa13b  hoxa11b  gata3  fli1b  etv2  tfb2m  irf8  vsx2  nfil3  prkcbp1l  NR2F1  fam172a  slf1  foxd5  ppp1r14bb  rerea"
0.0269016831594683,16,467,2.69886171531613,"Embryonic morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0048598"," prnpb  rbm24b  meis2a  plcb3  vgll4l  arf6a  tbx5a  lmx1bb  mixl1  atp1a2a  gata3  dyrk1b  etv2  emilin3a  ror2  wnt5b"
0.0280452045627301,35,1503,1.83681273887584,"Organic cyclic compound biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:1901362"," ebf2  tfec  meis2a  rel  npr1a  ascl1a  UNCX  vgll4l  cipcb  th2  tbx5a  lmx1bb  lin9  si:dkey-206f10.1  creb3l2  fubp3  MAF  creb5b  jazf1b  hoxa13b  hoxa11b  gata3  atp5f1c  ppox  fli1b  etv2  tfb2m  irf8  lin52  vsx2  nfil3  prkcbp1l  NR2F1  foxd5  rerea"
0.0280452045627301,20,670,2.35494846982928,"Cell surface receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0007166"," scube3  tcf7l2  angptl2b  dlk2  robo1  gata3  tmem198b  tmem88b  plxnb2a  DLL4  gid8a  si:dkey-70p6.1  emilin3a  ror2  zmynd11  vipr2  wnt5b  epha4a  rerea  gpr157"
0.0287502927505255,2,3,52.515350877193,"Negative regulation of axon extension "," http://amigo.geneontology.org/amigo/term/GO:0030517"," robo2  slit3"
0.0287502927505255,2,3,52.515350877193,"Regulation of DNA recombination "," http://amigo.geneontology.org/amigo/term/GO:0000018"," recql5  parpbp"
0.0287502927505255,10,215,3.66386168910649,"Growth "," http://amigo.geneontology.org/amigo/term/GO:0040007"," npr1a  ascl1a  akap12b  tbx5a  robo2  gata3  DPYSL2  slit3  myo5b  wnt5b"
0.0287502927505255,2,3,52.515350877193,"Negative regulation of axonogenesis "," http://amigo.geneontology.org/amigo/term/GO:0050771"," robo2  slit3"
0.0287502927505255,2,3,52.515350877193,"Regulation of double-strand break repair "," http://amigo.geneontology.org/amigo/term/GO:2000779"," parpbp  slf1"
0.0341381230094204,14,396,2.78490497076023,"Positive regulation of cellular process "," http://amigo.geneontology.org/amigo/term/GO:0048522"," rel  ascl1a  akap12b  tbx5a  angptl2b  creb3l2  gata3  tmem198b  etv2  bnip3la  gid8a  syk  slf1  wnt5b"
0.0345339346412223,20,715,2.20344129554656,"Embryo development "," http://amigo.geneontology.org/amigo/term/GO:0009790"," prnpb  rbm24b  meis2a  plcb3  ascl1a  vgll4l  arf6a  tbx5a  lmx1bb  mixl1  atp1a2a  gata3  dyrk1b  etv2  emilin3a  ror2  dync1li2  foxd5  wnt5b  rerea"
0.0345339346412223,2,4,39.3865131578947,"Negative regulation of cell growth "," http://amigo.geneontology.org/amigo/term/GO:0030308"," robo2  slit3"
0.0345339346412223,33,1426,1.82549850310467,"Nucleobase-containing compound biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0034654"," ebf2  tfec  meis2a  rel  npr1a  ascl1a  UNCX  vgll4l  cipcb  tbx5a  lmx1bb  lin9  si:dkey-206f10.1  creb3l2  fubp3  MAF  creb5b  jazf1b  hoxa13b  hoxa11b  gata3  atp5f1c  fli1b  etv2  tfb2m  irf8  lin52  vsx2  nfil3  prkcbp1l  NR2F1  foxd5  rerea"
0.0345339346412223,38,1745,1.71934233199311,"Cellular nitrogen compound biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0044271"," ebf2  tfec  meis2a  rel  npr1a  ascl1a  UNCX  faua  vgll4l  EIF5  cipcb  th2  tbx5a  lmx1bb  lin9  eif3f  si:dkey-206f10.1  creb3l2  fubp3  MAF  creb5b  jazf1b  hoxa13b  hoxa11b  gata3  atp5f1c  ppox  fli1b  etv2  tfb2m  irf8  lin52  vsx2  nfil3  prkcbp1l  NR2F1  foxd5  rerea"
0.0345339346412223,8,151,4.17340536772395,"Heart morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0003007"," rbm24b  tbx5a  mixl1  atp1a2a  robo1  etv2  smyd3  myo5b"
0.0345339346412223,2,4,39.3865131578947,"Negative regulation of developmental growth "," http://amigo.geneontology.org/amigo/term/GO:0048640"," robo2  slit3"
0.0345339346412223,29,1193,1.91645785499823,"Regulation of RNA metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0051252"," ebf2  tfec  meis2a  rel  ascl1a  UNCX  vgll4l  cipcb  tbx5a  lmx1bb  creb3l2  fubp3  MAF  creb5b  jazf1b  hoxa13b  hoxa11b  gata3  fli1b  etv2  tfb2m  irf8  vsx2  nfil3  prkcbp1l  NR2F1  fam172a  foxd5  rerea"
0.0345339346412223,30,1283,1.84480155306299,"Nucleic acid-templated transcription "," http://amigo.geneontology.org/amigo/term/GO:0097659"," ebf2  tfec  meis2a  rel  ascl1a  UNCX  vgll4l  cipcb  tbx5a  lmx1bb  lin9  creb3l2  fubp3  MAF  creb5b  jazf1b  hoxa13b  hoxa11b  gata3  fli1b  etv2  tfb2m  irf8  lin52  vsx2  nfil3  prkcbp1l  NR2F1  foxd5  rerea"
0.0345339346412223,2,5,39.3865131578947,"Regulation of leukocyte cell-cell adhesion "," http://amigo.geneontology.org/amigo/term/GO:1903037"," gata3  si:dkey-70p6.1"
0.0345339346412223,28,1149,1.92129332477535,"Regulation of nucleic acid-templated transcription "," http://amigo.geneontology.org/amigo/term/GO:1903506"," ebf2  tfec  meis2a  rel  ascl1a  UNCX  vgll4l  cipcb  tbx5a  lmx1bb  creb3l2  fubp3  MAF  creb5b  jazf1b  hoxa13b  hoxa11b  gata3  fli1b  etv2  tfb2m  irf8  vsx2  nfil3  prkcbp1l  NR2F1  foxd5  rerea"
0.0345339346412223,28,1150,1.91962118088956,"Regulation of RNA biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:2001141"," ebf2  tfec  meis2a  rel  ascl1a  UNCX  vgll4l  cipcb  tbx5a  lmx1bb  creb3l2  fubp3  MAF  creb5b  jazf1b  hoxa13b  hoxa11b  gata3  fli1b  etv2  tfb2m  irf8  vsx2  nfil3  prkcbp1l  NR2F1  foxd5  rerea"
0.0345339346412223,30,1283,1.84480155306299,"Transcription, DNA-templated "," http://amigo.geneontology.org/amigo/term/GO:0006351"," ebf2  tfec  meis2a  rel  ascl1a  UNCX  vgll4l  cipcb  tbx5a  lmx1bb  lin9  creb3l2  fubp3  MAF  creb5b  jazf1b  hoxa13b  hoxa11b  gata3  fli1b  etv2  tfb2m  irf8  lin52  vsx2  nfil3  prkcbp1l  NR2F1  foxd5  rerea"
0.0345339346412223,28,1149,1.92129332477535,"Regulation of transcription, DNA-templated "," http://amigo.geneontology.org/amigo/term/GO:0006355"," ebf2  tfec  meis2a  rel  ascl1a  UNCX  vgll4l  cipcb  tbx5a  lmx1bb  creb3l2  fubp3  MAF  creb5b  jazf1b  hoxa13b  hoxa11b  gata3  fli1b  etv2  tfb2m  irf8  vsx2  nfil3  prkcbp1l  NR2F1  foxd5  rerea"
0.0345339346412223,2,4,39.3865131578947,"Cul2-RING ubiquitin ligase complex "," http://amigo.geneontology.org/amigo/term/GO:0031462"," zer1"
0.0345339346412223,20,706,2.23153049053228,"DNA-binding transcription factor activity "," http://amigo.geneontology.org/amigo/term/GO:0003700"," ebf2  rel  ascl1a  UNCX  tbx5a  lmx1bb  mixl1  creb3l2  MAF  creb5b  hoxa13b  hoxa11b  gata3  fli1b  etv2  irf8  vsx2  nfil3  NR2F1  foxd5"
0.0345339346412223,2,4,39.3865131578947,"ATP-activated inward rectifier potassium channel activity "," http://amigo.geneontology.org/amigo/term/GO:0015272"," abcc9  kcnj8"
0.0345339346412223,2,4,39.3865131578947,"Oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor "," http://amigo.geneontology.org/amigo/term/GO:0016670"," qsox2  pcyox1"
0.0345339346412223,12,321,2.9447860304968,"Sequence-specific DNA binding "," http://amigo.geneontology.org/amigo/term/GO:0043565"," ascl1a  tbx5a  mixl1  creb3l2  gata3  taf3  fli1b  etv2  irf8  NR2F1  foxd5  rerea"
0.0345339346412223,2,5,39.3865131578947,"Leukocyte cell-cell adhesion "," http://amigo.geneontology.org/amigo/term/GO:0007159"," gata3  si:dkey-70p6.1"
0.0355538231153641,30,1287,1.83905898013516,"RNA biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0032774"," ebf2  tfec  meis2a  rel  ascl1a  UNCX  vgll4l  cipcb  tbx5a  lmx1bb  lin9  creb3l2  fubp3  MAF  creb5b  jazf1b  hoxa13b  hoxa11b  gata3  fli1b  etv2  tfb2m  irf8  lin52  vsx2  nfil3  prkcbp1l  NR2F1  foxd5  rerea"
0.038906834105575,12,330,2.86447368421053,"Heart development "," http://amigo.geneontology.org/amigo/term/GO:0007507"," rbm24b  npr1a  tbx5a  mixl1  atp1a2a  nup37  coa6  robo1  kdm6ba  etv2  smyd3  myo5b"
0.0396723612632879,18,629,2.25782559503855,"Negative regulation of biological process "," http://amigo.geneontology.org/amigo/term/GO:0048519"," plcb3  recql5  ascl1a  mad1l1  akap12b  cipcb  dlk2  parpbp  robo2  jazf1b  hoxa13b  slit3  tmem88b  si:dkey-70p6.1  rrad  zmynd11  wnt5b  rerea"
0.0396723612632879,13,379,2.70197715595056,"Embryonic organ development "," http://amigo.geneontology.org/amigo/term/GO:0048568"," rbm24b  meis2a  plcb3  ascl1a  vgll4l  tbx5a  lmx1bb  mixl1  atp1a2a  gata3  etv2  emilin3a  wnt5b"
0.0396723612632879,4,37,8.51600284495021,"Regulation of cell size "," http://amigo.geneontology.org/amigo/term/GO:0008361"," robo2  DPYSL2  slit3  myo5b"
0.0434686674049571,15,482,2.4514427276698,"Positive regulation of biological process "," http://amigo.geneontology.org/amigo/term/GO:0048518"," rel  ascl1a  akap12b  tbx5a  angptl2b  creb3l2  gata3  tmem198b  etv2  bnip3la  gid8a  si:dkey-70p6.1  syk  slf1  wnt5b"
0.0434686674049571,16,533,2.3691135734072,"Negative regulation of cellular process "," http://amigo.geneontology.org/amigo/term/GO:0048523"," recql5  mad1l1  akap12b  cipcb  dlk2  parpbp  robo2  jazf1b  hoxa13b  slit3  tmem88b  si:dkey-70p6.1  rrad  zmynd11  wnt5b  rerea"
0.0441624017530403,28,1210,1.82435462104392,"Regulation of macromolecule biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0010556"," ebf2  tfec  meis2a  rel  ascl1a  UNCX  vgll4l  cipcb  tbx5a  lmx1bb  creb3l2  fubp3  MAF  creb5b  jazf1b  hoxa13b  hoxa11b  gata3  fli1b  etv2  tfb2m  irf8  vsx2  nfil3  prkcbp1l  NR2F1  foxd5  rerea"
0.0441624017530403,7,131,4.20924568099638,"Striated muscle tissue development "," http://amigo.geneontology.org/amigo/term/GO:0014706"," scube3  rbm24b  npr1a  tbx5a  atp1a2a  myo5b  pgm5"
0.0441624017530403,3,20,12.4378462603878,"Regulation of cell-cell adhesion "," http://amigo.geneontology.org/amigo/term/GO:0022407"," prnpb  gata3  si:dkey-70p6.1"
0.0441624017530403,3,19,12.4378462603878,"Regulation of DNA metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0051052"," recql5  parpbp  slf1"
0.0441624017530403,7,133,4.1459487534626,"Muscle tissue development "," http://amigo.geneontology.org/amigo/term/GO:0060537"," scube3  rbm24b  npr1a  tbx5a  atp1a2a  myo5b  pgm5"
0.0441624017530403,6,97,4.87255832881172,"Developmental growth involved in morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0060560"," akap12b  robo2  DPYSL2  slit3  myo5b  wnt5b"
0.0441624017530403,28,1207,1.82889281661866,"Regulation of cellular macromolecule biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:2000112"," ebf2  tfec  meis2a  rel  ascl1a  UNCX  vgll4l  cipcb  tbx5a  lmx1bb  creb3l2  fubp3  MAF  creb5b  jazf1b  hoxa13b  hoxa11b  gata3  fli1b  etv2  tfb2m  irf8  vsx2  nfil3  prkcbp1l  NR2F1  foxd5  rerea"
0.0441624017530403,2,5,31.5092105263158,"Regulation of DNA repair "," http://amigo.geneontology.org/amigo/term/GO:0006282"," parpbp  slf1"
0.0441624017530403,3,19,12.4378462603878,"Channel regulator activity "," http://amigo.geneontology.org/amigo/term/GO:0016247"," si:ch211-225p5.8  scn1ba  rrad"
0.0441624017530403,2,5,31.5092105263158,"Sodium channel regulator activity "," http://amigo.geneontology.org/amigo/term/GO:0017080"," si:ch211-225p5.8  scn1ba"
0.0441624017530403,2,5,31.5092105263158,"Uridylyltransferase activity "," http://amigo.geneontology.org/amigo/term/GO:0070569"," galt  uap1l1"
0.0441624017530403,3,19,12.4378462603878,"Ion channel regulator activity "," http://amigo.geneontology.org/amigo/term/GO:0099106"," si:ch211-225p5.8  scn1ba  rrad"
0.0453999183626987,11,302,2.86921619031021,"Morphogenesis of an epithelium "," http://amigo.geneontology.org/amigo/term/GO:0002009"," prnpb  rbm24b  akap12b  arf6a  tbx5a  lmx1bb  atp1a2a  robo1  gata3  ror2  wnt5b"
0.0475648879215618,28,1220,1.80938862743405,"Regulation of cellular biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0031326"," ebf2  tfec  meis2a  rel  ascl1a  UNCX  vgll4l  cipcb  tbx5a  lmx1bb  creb3l2  fubp3  MAF  creb5b  jazf1b  hoxa13b  hoxa11b  gata3  fli1b  etv2  tfb2m  irf8  vsx2  nfil3  prkcbp1l  NR2F1  foxd5  rerea"
0.0503307764102489,28,1226,1.80052631578947,"Regulation of biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0009889"," ebf2  tfec  meis2a  rel  ascl1a  UNCX  vgll4l  cipcb  tbx5a  lmx1bb  creb3l2  fubp3  MAF  creb5b  jazf1b  hoxa13b  hoxa11b  gata3  fli1b  etv2  tfb2m  irf8  vsx2  nfil3  prkcbp1l  NR2F1  foxd5  rerea"
0.0506613819732772,2,6,26.2576754385965,"Negative regulation of neuron projection development "," http://amigo.geneontology.org/amigo/term/GO:0010977"," robo2  slit3"
0.0506613819732772,2,6,26.2576754385965,"Axon midline choice point recognition "," http://amigo.geneontology.org/amigo/term/GO:0016199"," robo2  robo1"
0.0506613819732772,2,6,26.2576754385965,"Negative regulation of cell projection organization "," http://amigo.geneontology.org/amigo/term/GO:0031345"," robo2  slit3"
0.0506613819732772,2,6,26.2576754385965,"Negative regulation of ion transport "," http://amigo.geneontology.org/amigo/term/GO:0043271"," plcb3  rrad"
0.0506613819732772,2,6,26.2576754385965,"Negative regulation of growth "," http://amigo.geneontology.org/amigo/term/GO:0045926"," robo2  slit3"
0.0506613819732772,10,267,2.95030061107826,"Embryonic organ morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0048562"," rbm24b  meis2a  plcb3  vgll4l  tbx5a  lmx1bb  atp1a2a  gata3  emilin3a  wnt5b"
0.0506613819732772,16,556,2.26684967815221,"Regulation of response to stimulus "," http://amigo.geneontology.org/amigo/term/GO:0048583"," cdc42se2  akap12b  ralgps1  angptl2b  dlk2  parpbp  robo2  tmem198b  tmem88b  gid8a  si:dkey-70p6.1  emilin3a  slf1  zmynd11  wnt5b  rerea"
0.0506613819732772,7,142,3.88317735359526,"Positive regulation of response to stimulus "," http://amigo.geneontology.org/amigo/term/GO:0048584"," akap12b  angptl2b  tmem198b  gid8a  si:dkey-70p6.1  slf1  wnt5b"
0.0506613819732772,2,6,26.2576754385965,"Negative regulation of calcium ion transport "," http://amigo.geneontology.org/amigo/term/GO:0051926"," plcb3  rrad"
0.0506613819732772,2,6,26.2576754385965,"Cardiac muscle tissue regeneration "," http://amigo.geneontology.org/amigo/term/GO:0061026"," tbx5a  gata3"
0.0506613819732772,2,6,26.2576754385965,"Oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen "," http://amigo.geneontology.org/amigo/term/GO:0016714"," pah  th2"
0.0549007857855157,29,1307,1.74917133473039,"Regulation of gene expression "," http://amigo.geneontology.org/amigo/term/GO:0010468"," ebf2  tfec  meis2a  rel  ascl1a  UNCX  vgll4l  cipcb  tbx5a  lmx1bb  creb3l2  fubp3  MAF  creb5b  jazf1b  hoxa13b  hoxa11b  gata3  fli1b  etv2  tfb2m  irf8  vsx2  nfil3  prkcbp1l  NR2F1  fam172a  foxd5  rerea"
0.0553945177923206,3,22,10.7417763157895,"Transport along microtubule "," http://amigo.geneontology.org/amigo/term/GO:0010970"," kif13a  actr10  wdr34"
0.0595866004708397,35,1688,1.63623496798376,"RNA metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0016070"," ebf2  tfec  rbm24b  meis2a  rel  papolg  ascl1a  UNCX  prpf39  vgll4l  cipcb  tbx5a  lmx1bb  lin9  creb3l2  fubp3  MAF  creb5b  trmt1  jazf1b  hoxa13b  hoxa11b  gata3  fli1b  etv2  tfb2m  irf8  lin52  vsx2  nfil3  prkcbp1l  NR2F1  fam172a  foxd5  rerea"
0.0641490028119858,2,7,22.5065789473684,"Axon choice point recognition "," http://amigo.geneontology.org/amigo/term/GO:0016198"," robo2  robo1"
0.0641490028119858,2,7,22.5065789473684,"Endocytic recycling "," http://amigo.geneontology.org/amigo/term/GO:0032456"," rab14l  myo5b"
0.0641490028119858,2,7,22.5065789473684,"Tissue remodeling "," http://amigo.geneontology.org/amigo/term/GO:0048771"," tbx5a  HTR1B"
0.0641490028119858,2,7,22.5065789473684,"Organelle transport along microtubule "," http://amigo.geneontology.org/amigo/term/GO:0072384"," kif13a  actr10"
0.0641490028119858,2,7,22.5065789473684,"Neurexin family protein binding "," http://amigo.geneontology.org/amigo/term/GO:0042043"," nlgn4xa  nlgn2a"
0.0684938603862617,6,115,4.10989702517162,"Positive regulation of nucleobase-containing compound metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0045935"," rel  ascl1a  tbx5a  creb3l2  etv2  slf1"
0.0684938603862617,6,115,4.10989702517162,"Muscle organ development "," http://amigo.geneontology.org/amigo/term/GO:0007517"," scube3  rbm24b  atp1a2a  taf3  smyd3  myo5b"
0.0692121353635891,7,154,3.58059210526316,"Regulation of localization "," http://amigo.geneontology.org/amigo/term/GO:0032879"," plcb3  creb3l2  gata3  syk  rrad  dync1li2  wnt5b"
0.0719746473762595,3,25,9.45276315789474,"Regulation of axon extension "," http://amigo.geneontology.org/amigo/term/GO:0030516"," robo2  DPYSL2  slit3"
0.073790867578969,5,85,4.80323331193838,"Olfactory receptor activity "," http://amigo.geneontology.org/amigo/term/GO:0004984"," or101-1  OR10S1"
0.0755479981071446,36,1792,1.58603408689509,"Cellular macromolecule biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0034645"," ebf2  tfec  meis2a  rel  ascl1a  UNCX  faua  vgll4l  EIF5  cipcb  tbx5a  lmx1bb  lin9  eif3f  ssbp1  creb3l2  fubp3  MAF  creb5b  jazf1b  hoxa13b  hoxa11b  gata3  fli1b  etv2  tfb2m  pomt2  gins2  irf8  lin52  vsx2  nfil3  prkcbp1l  NR2F1  foxd5  rerea"
